Absolute Magnitude,Relative Velocity km per sec,Miss Dist.(kilometers),Orbit Uncertainity,Minimum Orbit Intersection,Jupiter Tisserand Invariant,Epoch Osculation,Eccentricity,Semi Major Axis,Inclination,Asc Node Longitude,Orbital Period,Perihelion Distance,Perihelion Arg,Aphelion Dist,Mean Anomaly,Mean Motion,Hazardous,Est Dia in KM(AVG)
22.6,20.5437747773,65746688.0,2,0.248486,6.182,2458000.5,0.4106330011530817,0.9571239300519768,17.51596547091727,341.7326486087845,342.0193590605957,0.5640972581793013,358.4167843139275,1.350150601924652,25.45282715387434,1.052571997645954,0,0.12988010075
25.3,12.7497181135,3057553.75,9,0.011159,3.534,2452179.5,0.5660830084009373,2.084481287020964,6.237579887282455,182.5831873232133,1099.247351495831,0.904491849108679,130.1881215894742,3.264470724933248,12.83341053116515,0.3274968090758826,0,0.0374578302
25.1,13.9690045936,61398996.0,0,0.0255378,7.04,2457703.5,0.3075680119413854,0.8282727481340162,3.408069016843112,160.1124108921875,275.3331386362622,0.573522545645209,169.6693163646154,1.083022950622823,44.90396579101271,1.307506977849076,0,0.0410716941
20.3,29.0294147588,74137568.0,5,0.311256,4.783,2458000.5,0.4727539770236558,1.277558214641215,35.59543236761041,130.6086873453882,527.4356428931004,0.6735874877903392,155.3414930954954,1.88152894149209,35.4196832814017,0.6825477285253627,0,0.3745783022
24.4,12.4732904372,962081.875,8,0.0029364,4.023,2452188.5,0.5232022371658681,1.706252380677213,4.032112471235475,192.4858786104862,814.0729652372546,0.8135373179373067,245.1052136822468,2.598967443417119,339.5754388444558,0.4422208025236179,0,0.05669472025
20.0,6.6353647713,39964484.0,4,0.242684,3.172,2458000.5,0.5341664651236567,2.609293475203653,10.44153598083112,167.3196836485923,1539.511081323929,1.215496403083896,218.5695580895732,4.00309054732341,273.1794172899874,0.2338404733601604,0,0.4300734342
19.7,31.8134965877,63958932.0,1,0.340435,4.768,2458000.5,0.5224251735089448,1.243621829702201,45.50270069631853,211.7984890231639,506.560045273876,0.5939224795405174,143.0152117707682,1.893321179863885,179.2346061243765,0.7106758682583482,0,0.493790371
25.0,15.0539404514,50290708.0,5,0.0126898,5.888,2458000.5,0.1525238163656098,1.039599809269247,2.837680276308401,25.74093476351028,387.1664475217875,0.8810360788665414,247.7282968531734,1.198163539671952,77.98843571324507,0.9298326399519456,0,0.043007343399999995
18.5,6.9665184207,14141745.0,0,0.0782697,3.342,2458000.5,0.5412899141421154,2.348898487604583,4.181419268645895,198.3329270548201,1314.906279099123,1.077463426920554,175.1744348493079,3.620333548288612,152.1322995126582,0.2737837713016669,0,0.85810931595
26.8,12.0240255656,29185414.0,6,0.00192973,6.8,2458000.5,0.2184388460320869,0.8663040536137506,4.922640287064777,203.4728097269254,294.5126454073325,0.6770695958294437,36.47153104243805,1.055538511398058,320.4851332110595,1.222358379559878,0,0.0187733863
20.2,19.0555168521,30965718.0,0,0.200098,3.306,2458000.5,0.6371317976777907,2.181001717089292,22.7150534290127,17.06652911695132,1176.474282748424,0.7914161723418431,9.65737368413706,3.570587261836741,333.1864544848224,0.3059990390601526,0,0.3922316337
26.6,14.0369773878,58972468.0,7,0.0254085,5.113,2458000.5,0.1746715661812409,1.247332759352797,12.56249550381363,175.642734008768,508.8290754644224,1.029459192727475,184.8979342849367,1.465206325978119,143.273964259014,0.7075067392157534,0,0.0205846088
21.308,14.7880843937,35477068.0,4,0.133663,6.189,2458000.5,0.2285740525866768,0.9615679735918294,21.70083900781722,205.3372978055089,344.4041785802231,0.7417784850303863,206.7912512304114,1.181357462153273,286.2501336701553,1.045283484898672,0,0.2354738133
21.378,13.9409246161,68625304.0,4,0.239149,5.528,2458000.5,0.3077252219037515,1.099363863767209,24.60649083154923,214.7836033081332,421.0276453003469,0.7610618748364794,348.0392807203724,1.437665852697939,96.08625450642003,0.8550507407730629,0,0.22800407915
19.1,22.0832762546,51241496.0,0,0.117222,3.477,2458000.5,0.600065088599369,2.101036229747976,10.39392567125809,288.1311858904734,1112.3686455861,0.8402777383937727,174.70072987,3.36179472110218,65.05943127705183,0.3236337174986789,0,0.650942484
22.5,8.109155113,29103696.0,9,0.191272,4.801,2452210.5,0.1804001909982839,1.358013490846902,15.35668553310702,33.25955942613878,578.0355559101846,1.113027597719875,60.67551823489638,1.60299938397393,318.2750118105785,0.6227990584993303,0,0.1360011613
25.1,8.3261926404,2228186.75,9,0.014091,3.253,2452226.5,0.5862116022744094,2.415243626960037,5.851546250865335,231.7457685695216,1371.007542709042,0.9993997905167378,168.6055103773296,3.831087463403337,2.449603721391701,0.262580612276325,0,0.0410716941
18.2,31.6093275563,49541704.0,0,0.0578928,6.455,2455233.5,0.6645118766417184,0.8907955120131161,7.220327144353877,61.96858336510567,307.0898465041557,0.2988513146212599,193.5473642284032,1.482739709404972,341.6700532066444,1.172295352966443,0,0.98524131875
19.2,15.3905097196,11187230.0,0,0.0217859,3.31,2458000.5,0.6416977473668135,2.218745851239261,15.56481203437448,36.04510772675803,1207.145901933374,0.7949816365195642,65.99289309357262,3.642510065958959,271.6064052285698,0.2982240998568784,1,0.6216452461499999
21.0,14.5373048194,19387520.0,0,0.128778,4.954,2458000.5,0.1866799703530898,1.273982882247063,26.51940651183559,230.4097362539073,525.2230966302244,1.036155795558837,119.3994037119339,1.511809968935288,39.46489330001474,0.6854230179703097,0,0.271357992
25.3,9.0768169684,47451108.0,7,0.0121086,6.179,2458000.5,0.3549226433702284,0.9684429084735544,2.737396785357417,86.52928088058039,348.1043592183946,0.6247205914449684,127.946147864187,1.312165225502141,50.38631597047415,1.034172628025443,0,0.0374578302
22.0,21.9441092533,39088676.0,1,0.0479033,7.389,2458000.5,0.4995239581619437,0.7735306364455583,7.611572905065229,62.23871239664874,248.4933125101232,0.3871335511687455,191.9415777938954,1.159927721722371,177.7213261832329,1.448731140341389,0,0.171215318
28.3,15.9701311213,35025420.0,5,0.00235268,6.526,2458000.5,0.2883635354637764,0.9087982136241236,0.7134564613461423,51.57884629524403,316.4460098532576,0.646733947720307,225.4039685063678,1.17086247952794,135.3625984611519,1.137634821709205,0,0.009408981549999999
21.7,4.4192710134,41490344.0,5,0.280408,2.993,2458000.5,0.573621858768117,2.937355276402182,6.922087066134198,192.6361355840656,1838.794279652485,1.252424082890026,226.4856313740072,4.622286469914338,50.90219281711687,0.195780465484174,0,0.19658148744999998
23.7,17.6857715016,38052756.0,5,0.00748771,7.34,2458000.5,0.2834334494375809,0.7791518107835675,26.94562708716121,233.3716210769146,251.2068937464952,0.5583141254176436,8.286453516106201,0.9999894961494916,125.9840750373712,1.43308169067722,0,0.07826049975
21.1,7.8066052314,60691420.0,1,0.186385,4.444,2458000.5,0.2330149587898791,1.516270868635041,15.39783205055564,37.60622987708877,681.9673984173944,1.162957074665753,331.28071511,1.86958466260433,204.3041741834658,0.5278844719490007,0,0.2591448705
19.4,18.4864891443,31976346.0,1,0.0782646,3.286,2458000.5,0.7684444225264772,2.101835749721916,4.651806602200566,340.371629401822,1113.003650500134,0.4866917907813531,353.8374268478777,3.716979708662479,74.69066500114361,0.3234490738985736,0,0.5669472027
24.6,10.6337395545,12713258.0,7,0.0161957,5.76,2458000.5,0.1239956232745261,1.062098622097263,16.33854515359472,59.12378875856642,399.8026744646618,0.9304030414712972,289.2228438889721,1.193794202723228,204.9470225677335,0.9004442015853,0,0.05170619945
20.1,10.4917310696,24236808.0,0,0.0153549,3.647,2458000.5,0.5722897136644658,1.964406312621457,7.883956698325437,140.4855051008781,1005.646643623508,0.8401967864506545,313.4240841041482,3.08861583879226,255.0829185097833,0.3579786222950655,1,0.41071694115
26.207,26.1041603113,71905272.0,6,0.00784378,6.733,2458000.5,0.3810238639550345,0.8705862059135486,0.9523820604005262,188.5216327797132,296.6990114692509,0.538872085830415,18.56662300011491,1.202300325996682,95.14235306428355,1.213350857548474,0,0.02466849285
20.8,16.7591412308,32238712.0,6,0.161359,3.41,2458000.5,0.4729401357224174,2.161511187847877,27.98554011009342,255.2857881321976,1160.739218720847,1.139245793301578,167.90659427,3.183776582394176,343.9865259364843,0.3101471839615496,0,0.29753812155
19.0,14.2652633571,64552664.0,0,0.265745,3.561,2458000.5,0.4797015202674,2.00209207055624,27.93419922611771,92.67060962410336,1034.723935077569,1.041685460595105,288.6770279146171,2.962498680517375,225.6654056669329,0.3479188871503319,0,0.68162045815
20.7,4.8621430618,47063144.0,0,0.137719,4.854,2458000.5,0.1946945986532002,1.347063762870818,6.745458483604939,97.80945903086813,571.0585746256131,1.084797724198414,261.3772166679892,1.609329801543222,86.91764479559718,0.6304081857732661,0,0.31156066120000003
19.0,7.3131092717,29086514.0,0,0.206278,3.118,2458000.5,0.5560099490842421,2.670033345646399,10.93590309556891,266.923916726781,1593.578474148391,1.185468241080316,164.8463866470759,4.154598450212482,221.4359715916734,0.2259066659345936,0,0.68162045815
21.6,10.0091033087,18743218.0,5,0.0592846,3.153,2458000.5,0.5929358996644919,2.540138629899797,10.9307018060901,283.0866943555334,1478.71526325547,1.033999246107631,165.753616652442,4.046278013691963,317.6731050721078,0.2434545777308344,0,0.2058460875
23.9,15.6984645508,14841221.0,7,0.0663382,7.542,2458000.5,0.4539877207312187,0.7485708009210011,29.06260463753233,256.3002229405231,236.5635076704708,0.408728849204933,14.98105047504602,1.088412752637069,259.490881580592,1.521790083115754,0,0.07137442405
25.4,18.8591045343,1333020.375,8,3.07214e-05,3.045,2452268.5,0.7152837530564765,2.507280005309978,1.628729702931391,82.60908716479733,1450.115794555424,0.7138633531483944,289.8775991141003,4.300696657471561,12.71219076992332,0.2482560367604082,0,0.035771950149999995
17.0,7.0410064758,30224856.0,0,0.121566,3.731,2458000.5,0.4475526628650752,1.978364974708569,3.077118482372984,339.2162020819244,1016.38453602488,1.092942462158752,92.11615678841144,2.863787487258386,233.7794352141435,0.3541966521922639,0,1.7121531802
20.7,9.0057741702,64883708.0,0,0.0498954,5.558,2458000.5,0.3063818124845617,1.111709253422689,4.576647731806468,10.52002979988988,428.1394607490399,0.7711017574031864,225.6825395879664,1.452316749442191,8.42219090768306,0.8408475111594985,1,0.31156066120000003
18.8,22.2181484799,64829132.0,0,0.0264909,4.76,2458000.5,0.3690662035616815,1.365668476552759,4.188515649583878,259.9748990491643,582.9299296217683,0.8616463965875669,275.2561275910415,1.869690556517951,277.8796031478131,0.6175699371510818,1,0.7473819704
17.8,15.7768583323,21492522.0,0,0.14011,3.55,2458000.5,0.4564350395580016,2.035572510199275,26.81424345669269,268.5374567484448,1060.78725381268,1.106465890983289,199.1939789942688,2.964679129415262,141.3496441368419,0.3393705935908342,0,1.184520597
21.4,12.4598948464,16640310.0,6,0.080203,4.402,2458000.5,0.3344801857184057,1.502751680715481,21.9631376510329,83.337269580056,672.8670481475552,1.000111019461121,42.82809721182242,2.005392341969842,168.6711286519356,0.5350239709183298,0,0.22570574670000002
23.2,13.4551008547,54099712.0,6,0.0910316,3.879,2458000.5,0.4211284183170601,1.853272540180447,8.349558505329266,293.2433555828434,921.5255124713362,1.072806806623815,185.1393209021663,2.633738273737078,77.37029507983377,0.3906565744821934,0,0.09852413185
19.9,22.2252969274,46509160.0,0,0.0118426,5.364,2458000.5,0.2879114227017446,1.14080069834479,26.45624870771064,276.0329455216811,445.0543952832541,0.8123511462651979,273.090794382848,1.469250250424382,270.3647000876495,0.8088898881020569,1,0.45034217075
21.1,14.2519115825,56166132.0,0,0.0251613,5.265,2458000.5,0.298940661947774,1.164543014531287,28.05590626610807,92.84124882123471,459.0201270252338,0.8164137549006482,267.3293825244826,1.512672274161927,252.1847743835131,0.7842793350545382,1,0.2591448705
20.1,20.2369992029,56519456.0,1,0.0777111,5.481,2458000.5,0.2217424647990114,1.109813737903412,28.39933563774212,102.3092149494593,427.0449313642279,0.8637209041929056,234.3787414369752,1.355906571613919,223.149870521055,0.8430026293719312,0,0.41071694115
23.9,10.270861383,50678060.0,6,0.0129264,6.487,2458000.5,0.4387000449195672,0.9044015350925558,11.74281001245522,33.816414530866,314.1523864062842,0.507640541022126,228.790937295356,1.301162529162986,303.5825890224988,1.145940682221724,0,0.07137442405
20.8,16.8863397245,10052772.0,0,0.00641952,7.283,2458000.5,0.4374006906202719,0.7790041740938509,29.89071890738428,287.8651548990845,251.135497652446,0.438267210349126,323.8299977473249,1.119741137838576,168.755190540042,1.433489105941586,1,0.29753812155
18.8,21.2332613657,57887812.0,1,0.172999,5.684,2458000.5,0.2238221397418173,1.029688301231835,43.38514381173213,287.6782508478639,381.6428186417534,0.7992212623830086,43.08923164111741,1.260155340080661,132.5451109762599,0.9432903815175164,0,0.7473819704
22.1,21.0782986507,65244200.0,4,0.00469688,6.256,2458000.5,0.245748510921474,0.9586055789637062,5.570152515847995,229.9019032870426,342.8138465778937,0.7230296853723579,112.7702162941976,1.194181472555055,314.0948447819005,1.050132611601502,0,0.1635093593
23.2,5.9443281982,23117336.0,5,0.125246,3.726,2458000.5,0.4467022536884823,1.982717703759148,4.387161439366835,137.72641482553,1019.740700637633,1.097033237061884,319.1293606037472,2.868402170456413,219.2156448358987,0.3530309222480732,0,0.09852413185
18.7,19.6746328362,62372936.0,0,0.179329,4.541,2458000.5,0.3304795737153092,1.446885289617456,18.33017806794783,95.56844410193987,635.6961463480669,0.9687192558897276,91.13988453869833,1.925051323345185,328.37407959532,0.5663082937785922,0,0.7826049975
25.5,8.0446669561,2304286.5,7,0.00766483,5.59,2458000.5,0.2730118941597915,1.105453121758803,5.557784937909962,300.0261199739962,424.530524801116,0.8036512710825774,93.16769194940622,1.407254972435028,206.8720627732748,0.8479955597271899,0,0.0341619472
18.2,5.4188485375,4341920.5,0,0.00290752,4.493,2458000.5,0.3600073024231731,1.488684198998776,1.431697832801353,314.4434169545978,663.4409817098345,0.9527470163572248,158.0200614561001,2.024621381640328,219.3756877315948,0.5426255084095049,1,0.98524131875
20.5,17.5395385817,25789422.0,0,0.090748,6.554,2458000.5,0.5464253273647408,0.8750159597970893,27.75263660449618,115.7699321917712,298.966404488153,0.3968850775155919,147.2420224399091,1.353146842078587,292.851866973082,1.204148675555502,0,0.3416194718
20.2,11.8865609808,36787116.0,1,0.175909,3.134,2458000.5,0.5893962982263675,2.491810121865178,20.73281965400971,324.8649200968495,1436.715725399718,1.023146460154849,122.7305476281022,3.960473783575508,357.1863409121494,0.250571489986192,0,0.3922316337
19.6,33.2105210844,54588892.0,1,0.175833,3.802,2458000.5,0.7460805009807657,1.69720524133842,14.58526317114164,208.7424877511944,807.6068116937344,0.4309535046134701,153.8551516741431,2.963456978063369,39.26190776823187,0.445761470541585,0,0.5170619942
20.3,12.3626768559,73803152.0,0,0.0182368,5.033,2458000.5,0.1816245750926944,1.259393819644585,21.28546587467291,133.1422936356661,516.2270569581268,1.030656952277271,188.8909328939633,1.488130687011898,166.8165010437914,0.6973675539622113,1,0.3745783022
26.4,10.1546599848,40005336.0,6,0.0355467,6.384,2458000.5,0.09290087273231146,0.93609561738019,12.38480390588035,329.0534793799209,330.8100879954508,0.8491315175646783,354.0644784903601,1.023059717195701,228.7428869413935,1.088237671896362,0,0.0225705747
26.9,22.363604593,476655.78125,9,0.00142906,3.505,2452317.5,0.7230224185930485,1.952671926751756,6.818845543174323,140.3590931373203,996.6492646381372,0.5408463475529532,264.8954084938438,3.364497505950558,17.76995965543061,0.3612103201929403,0,0.01792844475
20.9,7.2733912402,66504164.0,3,0.195459,4.476,2458000.5,0.2850446957580793,1.501117161485631,11.26084363859968,127.6468540395003,671.7695464512382,1.073231676892728,91.77262121118528,1.929002646078535,109.1233281188087,0.5358980648970686,0,0.28414670015
22.7,10.0566346658,13560981.0,6,0.0465334,7.158,2458000.5,0.3021297511273738,0.8114865177152246,7.591957852125675,303.5110212495503,267.0056122249443,0.5663122980747046,350.6679604881678,1.056660737355745,338.4851437920829,1.348286266345258,0,0.1240345333
23.4,19.1234295938,60963992.0,0,0.051852,5.976,2458000.5,0.04785421434227258,1.000635310238575,27.72270532641191,328.9859009608685,365.6050307755489,0.9527506936239722,327.9732393908697,1.048519926853179,52.0103621850488,0.9846691639782444,0,0.08985507625
20.8,10.2461294919,19302166.0,5,0.124748,3.302,2458000.5,0.529295243060959,2.363646801089942,15.71068627549974,157.4060466107483,1327.309790197096,1.112579792996783,356.2442779362574,3.614713809183101,100.4469043814744,0.2712253029841228,0,0.29753812155
23.1,9.7721484596,69044416.0,3,0.000436928,4.809,2458000.5,0.5862273512834647,1.300419544775263,4.373603626605576,155.9915269052871,541.6561257592202,0.5380780394844118,103.1002352402634,2.062761050066115,92.44565545887636,0.6646283183733974,0,0.10316743115
20.2,7.587485281,47519616.0,0,0.188858,5.119,2458000.5,0.04605183130870918,1.249268667291931,13.02565861435315,181.1006254985462,510.0141181260258,1.191737557366547,186.2452100303755,1.306799777217315,191.0997191884475,0.7058628128232385,0,0.3922316337
19.4,11.9200165078,45851456.0,0,0.233191,4.579,2458000.5,0.2822307254486634,1.423905009305708,22.81163393068277,182.213576535154,620.6116926803154,1.022035265559373,267.132152473681,1.825774753052044,95.0393914643183,0.5800728607693835,0,0.5669472027
24.4,10.2861022881,465270.46875,5,0.000518411,6.434,2458000.5,0.363321385022962,0.9208226691135823,1.557553733122076,345.9633342947247,322.7471607475732,0.5862681016106951,58.95174491868227,1.25537723661647,271.5412877652546,1.115424219894418,0,0.05669472025
24.0,6.9594903259,52324968.0,6,0.0951041,5.193,2458000.5,0.09646506673921015,1.226650338522575,10.21647757530511,320.4758377431419,496.2260980467263,1.10832143175132,0.0069176245736902,1.34497924529383,356.7996693060541,0.7254757486900683,0,0.06816204584999999
22.2,22.1957154506,43621872.0,5,0.0640711,3.626,2458000.5,0.589714489330877,1.973928902262559,5.716347666475077,286.0442726814936,1012.967906338076,0.8098744276893355,163.2511099935979,3.137983376835783,226.3980778492569,0.3553913186661717,0,0.1561502259
24.5,14.6636971983,58931312.0,5,0.0119604,6.26,2458000.5,0.05179046430244431,0.9577259428219536,15.2670628659249,346.0135121767952,342.3420953155494,0.9081248715687084,23.81002917084772,1.007327014075199,322.9417910394202,1.051579706165479,0,0.0541430375
22.4,12.1611552658,8372458.5,8,0.03561,4.691,2452339.5,0.4230415932426637,1.377661080292424,11.29106430009123,342.4762279433206,590.6252519856611,0.7948531419371079,262.8278509906355,1.960469018647741,322.5096398080603,0.6095235494752261,0,0.1424106986
15.5,20.5867244896,59520076.0,0,0.250766,2.926,2458000.5,0.5397168348296193,2.689658880592818,35.0223169525111,170.3144682936374,1611.180630515733,1.238004702787886,350.9843239183951,4.141313058397751,180.589869019464,0.2234386344905135,0,3.416194718
20.1,23.8730637937,11726606.0,0,0.0812265,3.289,2458000.5,0.6415242950756791,2.114619238494918,32.16736490249038,349.4489787829465,1123.173104831933,0.7580396221659964,259.3453859023488,3.471198854823839,356.3337181469178,0.3205204954171947,0,0.41071694115
18.2,16.049732017,38141212.0,0,0.232868,4.901,2458000.5,0.4962382535901616,1.274099757568613,17.95351070629344,330.3308969253744,525.2953743197669,0.6418427189731164,145.7308064612986,1.906356796164111,293.4655189886049,0.6853287076174681,0,0.98524131875
22.2,11.1228531871,24191576.0,0,0.0696479,4.889,2455353.5,0.2330986549811902,1.308067523980838,20.89051623727846,346.9778286309497,546.4414963367311,1.003158743516329,227.5148042279464,1.612976304445347,149.8285836542145,0.6588079463462981,0,0.1561502259
21.613,8.2313080649,66583140.0,9,0.153083,3.481,2452229.5,0.5579693674585248,2.090618076485851,19.40548057721386,48.16084395136154,1104.105259442794,0.9241172307516832,74.01951758426341,3.257118922220019,340.4255617824378,0.3260558691493603,0,0.2046174259
24.8,10.3930388533,2429906.75,8,0.0126299,4.402,2452350.5,0.4283007126427527,1.517972772247502,3.797745909913104,169.9199691564073,683.1159086469723,0.8678239521216018,66.54242111063651,2.168121592373402,335.0580901677847,0.5269969494826162,0,0.04715661435
17.4,13.0055966713,47703216.0,0,0.0913315,3.7,2458000.5,0.4504214012581437,1.989267481215513,10.91643992709939,203.9717807213424,1024.797840827644,1.093258834849164,0.5231210551573485,2.885276127581863,180.5021962464618,0.3512887963437335,0,1.4241069859
25.2,9.0077180216,27974464.0,6,0.0131896,6.86,2458000.5,0.323126436637329,0.8503284054878545,14.59722741209398,21.33642537752565,286.4035900113669,0.5755648178510623,321.8694958023499,1.125091993124647,105.0769572295592,1.256967484191494,0,0.03922316335
23.1,13.1623518606,43957680.0,0,0.028754,4.678,2458000.5,0.283174028104508,1.414064529436694,3.286881857930199,293.8110194111193,614.1893331733105,1.013638180636399,312.9042997503466,1.814490878236988,46.4386089251047,0.586138476453182,0,0.10316743115
20.732,18.9880795413,56968096.0,4,0.360953,4.022,2458000.5,0.3313493577857065,1.662725417331485,33.19042336656026,182.8433269456258,783.1216497854732,1.111782418124726,84.002079301095,2.213668416538243,35.8572954738727,0.4596986944475583,0,0.3070029982
22.3,11.1215462996,31344412.0,3,0.204617,6.219,2458000.5,0.3346898740686247,0.9544155606965276,18.03497987336542,218.9212047411505,340.5686705205546,0.6349823368778709,193.3561404390003,1.273848784515184,308.7948102467723,1.057055540222607,0,0.14912230804999999
20.4,16.5723127889,69021056.0,0,0.103703,6.192,2457800.5,0.3593845034177157,0.9551380284064012,21.53021360309252,265.9124293848221,340.95544610612,0.6118762223721907,317.5918636683135,1.298399834440612,315.7101401578063,1.055856429663694,0,0.3577195015
20.5,16.5723185354,69021064.0,0,0.10426,6.192,2458000.5,0.3593456376036295,0.9551111008151322,21.53033655672254,265.908643376477,340.9410277017988,0.6118960933104141,317.5974780892046,1.29832610831985,166.8895097239923,1.055901081857684,0,0.3416194718
18.6,26.0110182594,72517488.0,0,0.0445167,4.026,2458000.5,0.5186944854624693,1.698892015174571,9.804909089772575,78.69983183613212,808.8110754032436,0.8176860955072994,42.72482971526563,2.580097934841843,359.1497432190921,0.4450977625652779,1,0.8194880347
20.3,18.7136427551,65989308.0,1,0.0298212,5.003,2458000.5,0.2304168486415756,1.246415006710583,29.57705078610708,189.9209364317423,508.2676054194396,0.9592199887647618,128.5657565244606,1.533610024656403,311.9682747455601,0.7082883035658271,1,0.3745783022
21.5,15.6352974176,56217444.0,3,0.330539,6.105,2458000.5,0.4801481860442222,0.9577615879518544,26.71342371524361,15.79446585700748,342.3612076859905,0.4978940988339376,356.279213510382,1.417629077069771,8.464535611176563,1.051521001556308,0,0.21554731475
17.0,15.5513835918,18606760.0,0,0.121228,3.281,2458000.5,0.6108900037029229,2.305761932837488,13.66239764775096,248.6931894363467,1278.851520582208,0.8971950171483362,279.9719997189859,3.714328848526639,150.0883331728962,0.2815025780601229,0,1.7121531802
19.9,12.2848995157,24876902.0,0,0.0530443,4.725,2458000.5,0.4037035307126631,1.35270690233441,19.76193513750002,34.73948690604213,574.650760738493,0.8066143498426193,264.1581033639745,1.898799454826201,229.4257628300629,0.6264674557071119,0,0.45034217075
21.8,17.7998516832,11560949.0,7,0.0372144,4.778,2458000.5,0.4730382984853589,1.306040153103565,25.92223659800189,54.551222508197,545.1715960620364,0.688233141325897,79.98641274998222,1.923847164881233,136.6154475545765,0.6603425464576748,1,0.18773386305
22.2,9.0590954384,50080680.0,6,0.0319295,5.088,2458000.5,0.4734714875719617,1.220842640675124,14.47305329316834,237.0277956245425,492.7061250881428,0.6428084595033913,254.4892753286325,1.798876821846857,185.1530868827962,0.7306586658235631,0,0.1561502259
21.2,19.216767145,38935700.0,1,0.0342766,5.236,2458000.5,0.2118734032513204,1.160101629743898,35.59247012942951,36.10108661709013,456.3966859756416,0.9143069493326552,227.7349145520736,1.405896310155142,62.41677262162533,0.7887874979425543,1,0.24748143
15.9,35.4559506179,36612108.0,0,0.228225,4.39,2458000.5,0.4236770047855522,1.332480383458524,58.04213986892562,241.0810227703254,561.8102559683801,0.7679390856593122,19.75408717611656,1.897021681257735,334.4877586748384,0.6407857389137117,0,2.84146700145
19.4,22.7538419584,21815516.0,0,0.0202174,2.607,2458000.5,0.6813273146701014,3.234045391712932,30.10883916871144,144.876010609947,2124.308533265664,1.030601929455944,174.4162799891552,5.437488853969921,345.1627244008664,0.1694669085787544,1,0.5669472027
25.5,10.9334724059,37065352.0,7,0.0364102,6.381,2458000.5,0.1928599417044334,0.9283589871279668,20.66296269239206,43.58047431312777,326.7174613732584,0.7493157269896803,40.87492537094243,1.107402247266253,194.2092691881997,1.101869482233513,0,0.0341619472
25.5,6.3326311471,17834808.0,7,0.0641647,5.52,2458000.5,0.1187178282261863,1.131481611757481,6.066858416594299,199.1197734576529,439.612140441431,0.9971545721317682,96.6246190566872,1.265808651383194,214.182351198137,0.8189036809550131,0,0.0341619472
23.4,26.3552733867,67183216.0,5,0.017615,6.59,2458000.5,0.4422519371428242,0.8887392850540092,7.214887259852437,327.2977008533709,306.0271751954759,0.495692614623945,59.77017206924729,1.281785955484073,20.19085696603143,1.176366117715032,0,0.08985507625
26.9,9.0046870663,42973840.0,7,0.0381734,5.116,2458000.5,0.1952532888530773,1.245097628918477,12.38971287848155,1.399832021916633,507.4620107793669,1.001988221928976,218.2768869724801,1.488207035907978,4.543200222092032,0.7094127094304207,0,0.01792844475
25.2,16.6426200327,59498380.0,5,0.00540514,6.252,2458000.5,0.1497649492563067,0.9605574588908232,10.79535768733347,247.2720911686681,343.8614181454677,0.8166996198022722,238.2594762165134,1.104415297979374,161.9301302857661,1.046933389449656,0,0.03922316335
21.6,13.7923685112,41705832.0,0,0.0705898,4.02,2458000.5,0.4184516349092419,1.75252257401886,4.779855778890266,324.6898510860065,847.4105333918958,1.019176637705315,243.6675906280427,2.485868510332405,217.2913610617364,0.4248236077017388,0,0.2058460875
24.2,5.9589791024,51644680.0,3,0.057864,5.378,2458000.5,0.1691399110748758,1.164185069990578,12.98883647925563,37.43198629143669,458.8085103820005,0.9672749107776732,108.47174645,1.361095229203482,152.8297514517192,0.7846410688857247,0,0.06216452459999999
21.2,11.7887232694,20435634.0,7,0.0993396,4.52,2458000.5,0.2563130680013955,1.464264012339682,19.52001736855758,82.6761089064215,647.1836096497424,1.088954010972865,209.9434480920028,1.8395740137065,199.1246658215747,0.5562563616140295,0,0.24748143
27.5,5.8270256847,31649460.0,2,0.00878432,6.396,2458000.5,0.1462832700382355,0.9361880175999128,3.308377785029591,162.2779329926504,330.859069656947,0.7992393730147844,131.0280732386282,1.073136662185041,271.4699089046712,1.088076564965464,0,0.0136001161
22.1,20.4935278678,68891656.0,0,0.00222379,4.672,2457600.5,0.5822671547545228,1.351203284555791,7.708022661390256,19.20835727416944,573.6928870021904,0.5644419925625246,258.5388188750495,2.137964576549057,351.3840524840486,0.6275134451834775,0,0.1635093593
22.1,20.4935265693,68891640.0,0,0.00241332,4.673,2458000.5,0.582335730557626,1.35078054913835,7.708718200333485,19.20350840174034,573.4236810264297,0.5641727712328378,258.5179779008169,2.137388327043863,242.5004206168516,0.6278080447525278,0,0.1635093593
19.6,16.2749496493,33017070.0,5,0.103543,3.094,2458000.5,0.7491915026924204,2.357709844355322,6.140257460853077,182.3095388275924,1322.312069892207,0.5913336631500458,174.4472962298166,4.124086025560599,49.96224934671508,0.2722504075980693,0,0.5170619942
20.3,5.2397403195,22239342.0,1,0.14668,3.582,2458000.5,0.4548568073014248,2.122247958558402,6.394433373596701,87.31204456517915,1129.256537895668,1.156929027826561,202.9610110242714,3.087566889290243,322.492315226412,0.3187938151510268,0,0.3745783022
24.4,9.0871887528,46318816.0,5,0.0160037,6.491,2458000.5,0.3761644745733882,0.9068521892397418,13.31622745553155,233.9190160095591,315.4301376893373,0.5657266119586475,228.0179551541186,1.247977766520836,31.11384184160581,1.141298680706784,0,0.05669472025
